"Feature","Original.Name","Integer.Rep"
"fiBaseModel","TXC140","1767"
"fiBaseModel","TXC175","1768"
"fiBaseModel","TXC225","1769"
"fiBaseModel","TXC340","1770"
"fiBaseModel","TXC470","1771"
"fiBaseModel","TXL200","1772"
"fiBaseModel","TXL250","1773"
"fiBaseModel","TXL300","1774"
"fiBaseModel","TXL400","1775"
"fiBaseModel","TXL500","1776"
"fiBaseModel","U80","1777"
"fiBaseModel","UE40","1778"
"fiBaseModel","UE50","1779"
"fiBaseModel","UH009","1780"
"fiBaseModel","UH02","1781"
"fiBaseModel","UH025","1782"
"fiBaseModel","UH035","1783"
"fiBaseModel","UH04","1784"
"fiBaseModel","UH045","1785"
"fiBaseModel","UH053","1786"
"fiBaseModel","UH063","1787"
"fiBaseModel","UH07","1788"
"fiBaseModel","UH071","1789"
"fiBaseModel","UH073","1790"
"fiBaseModel","UH08","1791"
"fiBaseModel","UH083","1792"
"fiBaseModel","UH09","1793"
"fiBaseModel","UH10","1794"
"fiBaseModel","UH101","1795"
"fiBaseModel","UH121","1796"
"fiBaseModel","UH122","1797"
"fiBaseModel","UH123","1798"
"fiBaseModel","UH14","1799"
"fiBaseModel","UH143","1800"
"fiBaseModel","UH16","1801"
"fiBaseModel","UH171","1802"
"fiBaseModel","UH172","1803"
"fiBaseModel","UH181","1804"
"fiBaseModel","UH20","1805"
"fiBaseModel","UH261","1806"
"fiBaseModel","UH30","1807"
"fiBaseModel","UH45","1808"
"fiBaseModel","UH501","1809"
"fiBaseModel","UH801","1810"
"fiBaseModel","V4","1811"
"fiBaseModel","VC15","1812"
"fiBaseModel","VC20","1813"
"fiBaseModel","VC20/20","1814"
"fiBaseModel","VIO30","1815"
"fiBaseModel","VIO35","1816"
"fiBaseModel","VIO50","1817"
"fiBaseModel","VIO70","1818"
"fiBaseModel","VIO75","1819"
"fiBaseModel","W11","1820"
"fiBaseModel","W12","1821"
"fiBaseModel","W120","1822"
"fiBaseModel","W130","1823"
"fiBaseModel","W14","1824"
"fiBaseModel","W18","1825"
"fiBaseModel","W180","1826"
"fiBaseModel","W20","1827"
"fiBaseModel","W24","1828"
"fiBaseModel","W26","1829"
"fiBaseModel","W260","1830"
"fiBaseModel","W30","1831"
"fiBaseModel","W36","1832"
"fiBaseModel","W4","1833"
"fiBaseModel","W40","1834"
"fiBaseModel","W50","1835"
"fiBaseModel","W60","1836"
"fiBaseModel","W7","1837"
"fiBaseModel","W70","1838"
"fiBaseModel","W80","1839"
"fiBaseModel","WA100","1840"
"fiBaseModel","WA120","1841"
"fiBaseModel","WA150","1842"
"fiBaseModel","WA180","1843"
"fiBaseModel","WA20","1844"
"fiBaseModel","WA200","1845"
"fiBaseModel","WA250","1846"
"fiBaseModel","WA270","1847"
"fiBaseModel","WA30","1848"
"fiBaseModel","WA300","1849"
"fiBaseModel","WA320","1850"
"fiBaseModel","WA350","1851"
"fiBaseModel","WA360","1852"
"fiBaseModel","WA380","1853"
"fiBaseModel","WA40","1854"
"fiBaseModel","WA400","1855"
"fiBaseModel","WA420","1856"
"fiBaseModel","WA430","1857"
"fiBaseModel","WA450","1858"
"fiBaseModel","WA470","1859"
"fiBaseModel","WA480","1860"
"fiBaseModel","WA50","1861"
"fiBaseModel","WA500","1862"
"fiBaseModel","WA60","1863"
"fiBaseModel","WA600","1864"
"fiBaseModel","WA65","1865"
"fiBaseModel","WA70","1866"
"fiBaseModel","WA700","1867"
"fiBaseModel","WA75","1868"
"fiBaseModel","WA80","1869"
"fiBaseModel","WA800","1870"
"fiBaseModel","WA90","1871"
"fiBaseModel","WA95","1872"
"fiBaseModel","WB100","1873"
"fiBaseModel","WB140","1874"
"fiBaseModel","WB142","1875"
"fiBaseModel","WB146","1876"
"fiBaseModel","WB150","1877"
"fiBaseModel","WB156","1878"
"fiBaseModel","WB93","1879"
"fiBaseModel","WB97","1880"
"fiBaseModel","WL350","1881"
"fiBaseModel","WL440","1882"
"fiBaseModel","WL50","1883"
"fiBaseModel","WLK20","1884"
"fiBaseModel","WLK25","1885"
"fiBaseModel","WLK35","1886"
"fiBaseModel","WR11","1887"
"fiBaseModel","WS200","1888"
"fiBaseModel","WS210","1889"
"fiBaseModel","WS300","1890"
"fiBaseModel","WS400","1891"
"fiBaseModel","WS500","1892"
"fiBaseModel","X320","1893"
"fiBaseModel","X325","1894"
"fiBaseModel","X328","1895"
"fiBaseModel","X331","1896"
"fiBaseModel","X334","1897"
"fiBaseModel","X337","1898"
"fiBaseModel","X341","1899"
"fiBaseModel","XL2200","1900"
"fiBaseModel","XL3200","1901"
"fiBaseModel","XL4200","1902"
"fiBaseModel","XL5200","1903"
"fiBaseModel","XT1600","1904"
"fiBaseModel","XT850","1905"
"fiBaseModel","YB201","1906"
"fiBaseModel","YB22","1907"
"fiBaseModel","YB251","1908"
"fiBaseModel","YB27","1909"
"fiBaseModel","YB271","1910"
"fiBaseModel","YB301","1911"
"fiBaseModel","YB351","1912"
"fiBaseModel","YB451","1913"
"fiBaseModel","YB50","1914"
"fiBaseModel","YB551","1915"
"fiBaseModel","ZAXIS 135","1916"
"fiBaseModel","ZAXIS 160","1917"
"fiBaseModel","ZAXIS 225","1918"
"fiBaseModel","ZAXIS 270","1919"
"fiBaseModel","ZAXIS 330","1920"
"fiBaseModel","ZL402","1921"
"fiBaseModel","ZX110","1922"
"fiBaseModel","ZX120","1923"
"fiBaseModel","ZX125","1924"
"fiBaseModel","ZX135","1925"
"fiBaseModel","ZX160","1926"
"fiBaseModel","ZX17","1927"
"fiBaseModel","ZX180","1928"
"fiBaseModel","ZX200","1929"
"fiBaseModel","ZX210","1930"
"fiBaseModel","ZX225","1931"
"fiBaseModel","ZX230","1932"
"fiBaseModel","ZX240","1933"
"fiBaseModel","ZX25","1934"
"fiBaseModel","ZX27","1935"
"fiBaseModel","ZX270","1936"
"fiBaseModel","ZX30","1937"
"fiBaseModel","ZX330","1938"
"fiBaseModel","ZX35","1939"
"fiBaseModel","ZX350","1940"
"fiBaseModel","ZX370","1941"
"fiBaseModel","ZX450","1942"
"fiBaseModel","ZX460","1943"
"fiBaseModel","ZX50","1944"
"fiBaseModel","ZX600","1945"
"fiBaseModel","ZX70","1946"
"fiBaseModel","ZX75","1947"
"fiBaseModel","ZX80","1948"
"fiBaseModel","ZX800","1949"
"fiBaseModel","ZX850","1950"
"fiBaseModel","1CX","1951"
"fiBaseModel","336","1952"
"fiBaseModel","E27","1953"
"fiBaseModel","ECR48","1954"
"fiBaseModel","G140","1955"
"fiBaseModel","G960","1956"
"fiBaseModel","PT100","1957"
"fiBaseModel","R964","1958"
"fiBaseModel","ROBOT 165","1959"
"fiBaseModel","W190","1960"
"fiBaseModel","WLK15","1961"
"fiSecondaryDesc","-2","1"
"fiSecondaryDesc","-3","2"
"fiSecondaryDesc","-5","3"
"fiSecondaryDesc","-5L","4"
"fiSecondaryDesc","-6","5"
"fiSecondaryDesc","-7","6"
"fiSecondaryDesc"," MSR SPIN ACE","7"
"fiSecondaryDesc","#NAME?","8"
"fiSecondaryDesc","0.7","9"
"fiSecondaryDesc","1","10"
"fiSecondaryDesc","2","11"
"fiSecondaryDesc","3","12"
"fiSecondaryDesc","5","13"
"fiSecondaryDesc","7","14"
"fiSecondaryDesc","A","15"
"fiSecondaryDesc","AA","16"
"fiSecondaryDesc","AB","17"
"fiSecondaryDesc","AG","18"
"fiSecondaryDesc","AW","19"
"fiSecondaryDesc","AX","20"
"fiSecondaryDesc","B","21"
"fiSecondaryDesc","B     ","22"
"fiSecondaryDesc","BEC","23"
"fiSecondaryDesc","BL","24"
"fiSecondaryDesc","BLGP","25"
"fiSecondaryDesc","BLGPPS","26"
"fiSecondaryDesc","BZ","27"
"fiSecondaryDesc","BZD","28"
"fiSecondaryDesc","C","29"
"fiSecondaryDesc","C      ","30"
"fiSecondaryDesc","CE","31"
"fiSecondaryDesc","CH","32"
"fiSecondaryDesc","CK","33"
"fiSecondaryDesc","CKB","34"
"fiSecondaryDesc","CL","35"
"fiSecondaryDesc","CLR","36"
"fiSecondaryDesc","CM","37"
"fiSecondaryDesc","CR","38"
"fiSecondaryDesc","CS","39"
"fiSecondaryDesc","CX","40"
"fiSecondaryDesc","D","41"
"fiSecondaryDesc","DC","42"
"fiSecondaryDesc","DL","43"
"fiSecondaryDesc","DT","44"
"fiSecondaryDesc","DX","45"
"fiSecondaryDesc","DXT","46"
"fiSecondaryDesc","DZ","47"
"fiSecondaryDesc","E","48"
"fiSecondaryDesc","EG","49"
"fiSecondaryDesc","EL","50"
"fiSecondaryDesc","ESS","51"
"fiSecondaryDesc","EST","52"
"fiSecondaryDesc","EW","53"
"fiSecondaryDesc","EX","54"
"fiSecondaryDesc","F","55"
"fiSecondaryDesc","FR","56"
"fiSecondaryDesc","G","57"
"fiSecondaryDesc","GT","58"
"fiSecondaryDesc","H","59"
"fiSecondaryDesc","H      ","60"
"fiSecondaryDesc","H90","61"
"fiSecondaryDesc","HAG","62"
"fiSecondaryDesc","HD","63"
"fiSecondaryDesc","HDS","64"
"fiSecondaryDesc","HDSL","65"
"fiSecondaryDesc","HF","66"
"fiSecondaryDesc","HL","67"
"fiSecondaryDesc","HLGP","68"
"fiSecondaryDesc","HLS","69"
"fiSecondaryDesc","HX","70"
"fiSecondaryDesc","HZ","71"
"fiSecondaryDesc","IV","72"
"fiSecondaryDesc","J","73"
"fiSecondaryDesc","JX","74"
"fiSecondaryDesc","K","75"
"fiSecondaryDesc","L","76"
"fiSecondaryDesc","LC","77"
"fiSecondaryDesc","LC7A","78"
"fiSecondaryDesc","LC7LR","79"
"fiSecondaryDesc","LCD","80"
"fiSecondaryDesc","LCH","81"
"fiSecondaryDesc","LCLR","82"
"fiSecondaryDesc","LCM","83"
"fiSecondaryDesc","LD","84"
"fiSecondaryDesc","LE","85"
"fiSecondaryDesc","LGP","86"
"fiSecondaryDesc","LR","87"
"fiSecondaryDesc","LS","88"
"fiSecondaryDesc","LT","89"
"fiSecondaryDesc","LX","90"
"fiSecondaryDesc","M","91"
"fiSecondaryDesc","M      ","92"
"fiSecondaryDesc","MC","93"
"fiSecondaryDesc","MR","94"
"fiSecondaryDesc","MRX","95"
"fiSecondaryDesc","MSR","96"
"fiSecondaryDesc","MSR SPIN ACE","97"
"fiSecondaryDesc","MT","98"
"fiSecondaryDesc","MU","99"
"fiSecondaryDesc","MXT","100"
"fiSecondaryDesc","N","101"
"fiSecondaryDesc","NC","102"
"fiSecondaryDesc","NE","103"
"fiSecondaryDesc","NL","104"
"fiSecondaryDesc","NLC","105"
"fiSecondaryDesc","NX","106"
"fiSecondaryDesc","P","107"
"fiSecondaryDesc","PG","108"
"fiSecondaryDesc","PL","109"
"fiSecondaryDesc","PS","110"
"fiSecondaryDesc","PT","111"
"fiSecondaryDesc","PTC","112"
"fiSecondaryDesc","PX","113"
"fiSecondaryDesc","Q","114"
"fiSecondaryDesc","R","115"
"fiSecondaryDesc","R-2","116"
"fiSecondaryDesc","RC","117"
"fiSecondaryDesc","S","118"
"fiSecondaryDesc","SB","119"
"fiSecondaryDesc","SE","120"
"fiSecondaryDesc","SF","121"
"fiSecondaryDesc","SG","122"
"fiSecondaryDesc","SJ","123"
"fiSecondaryDesc","SL","124"
"fiSecondaryDesc","SP","125"
"fiSecondaryDesc","SPIN ACE","126"
"fiSecondaryDesc","SR","127"
"fiSecondaryDesc","SRDZ","128"
"fiSecondaryDesc","SRLC","129"
"fiSecondaryDesc","STD","130"
"fiSecondaryDesc","SU","131"
"fiSecondaryDesc","SUPER","132"
"fiSecondaryDesc","SUPER E","133"
"fiSecondaryDesc","SUPER K","134"
"fiSecondaryDesc","SUPER L","135"
"fiSecondaryDesc","SUPER LE","136"
"fiSecondaryDesc","SUPER M","137"
"fiSecondaryDesc","SUPER M PLUS","138"
"fiSecondaryDesc","SUPER R","139"
"fiSecondaryDesc","SX","140"
"fiSecondaryDesc","SXT","141"
"fiSecondaryDesc","T","142"
"fiSecondaryDesc","TC","143"
"fiSecondaryDesc","THF","144"
"fiSecondaryDesc","TM","145"
"fiSecondaryDesc","TP","146"
"fiSecondaryDesc","TTL","147"
"fiSecondaryDesc","TX","148"
"fiSecondaryDesc","U","149"
"fiSecondaryDesc","UNA","150"
"fiSecondaryDesc","UR","151"
"fiSecondaryDesc","URG","152"
"fiSecondaryDesc","US","153"
"fiSecondaryDesc","USBL","154"
"fiSecondaryDesc","USR","155"
"fiSecondaryDesc","USRK","156"
"fiSecondaryDesc","UU","157"
"fiSecondaryDesc","V","158"
"fiSecondaryDesc","W","159"
"fiSecondaryDesc","WD","160"
"fiSecondaryDesc","WT","161"
"fiSecondaryDesc","WX","162"
"fiSecondaryDesc","X","163"
"fiSecondaryDesc","XL","164"
"fiSecondaryDesc","XLT","165"
"fiSecondaryDesc","XP","166"
"fiSecondaryDesc","XT","167"
"fiSecondaryDesc","Z","168"
"fiSecondaryDesc","ZF","169"
"fiSecondaryDesc","ZHS","170"
"fiSecondaryDesc","ZHS G","171"
"fiSecondaryDesc","ZT","172"
"fiSecondaryDesc","ZTM","173"
"fiSecondaryDesc","ZTS","174"
"fiSecondaryDesc","ZX","175"
"fiSecondaryDesc","BH","176"
"fiSecondaryDesc","BLT","177"
"fiModelSeries","-1","1"
"fiModelSeries","-1.50E+01","2"
"fiModelSeries","-11","3"
"fiModelSeries","-12","4"
"fiModelSeries","-15","5"
"fiModelSeries","-16","6"
"fiModelSeries","-17","7"
"fiModelSeries","-18","8"
"fiModelSeries","-1B","9"
"fiModelSeries","-1C","10"
"fiModelSeries","-1L","11"
"fiModelSeries","-2","12"
"fiModelSeries","-20","13"
"fiModelSeries","-21","14"
"fiModelSeries","-21A","15"
"fiModelSeries","-2A","16"
"fiModelSeries","-2C","17"
"fiModelSeries","-2E","18"
"fiModelSeries","-2LC","19"
"fiModelSeries","-2N","20"
"fiModelSeries","-3","21"
"fiModelSeries","-3C","22"
"fiModelSeries","-3EO","23"
"fiModelSeries","-3H","24"
"fiModelSeries","-3L","25"
"fiModelSeries","-3LC","26"
"fiModelSeries","-3LK","27"
"fiModelSeries","-3M","28"
"fiModelSeries","-3MC","29"
"fiModelSeries","-3PT","30"
"fiModelSeries","-4","31"
"fiModelSeries","-5","32"
"fiModelSeries","-5A","33"
"fiModelSeries","-5E","34"
"fiModelSeries","-5F","35"
"fiModelSeries","-5H","36"
"fiModelSeries","-5L","37"
"fiModelSeries","-5LC","38"
"fiModelSeries","-6","39"
"fiModelSeries","-6A","40"
"fiModelSeries","-6B","41"
"fiModelSeries","-6C","42"
"fiModelSeries","-6E","43"
"fiModelSeries","-6K","44"
"fiModelSeries","-6LC","45"
"fiModelSeries","-6LK","46"
"fiModelSeries","-7","47"
"fiModelSeries","-7B","48"
"fiModelSeries","-7E","49"
"fiModelSeries","-7K","50"
"fiModelSeries","-8","51"
"fiModelSeries","-8E","52"
"fiModelSeries"," III","53"
"fiModelSeries","#NAME?","54"
"fiModelSeries","1","55"
"fiModelSeries","12","56"
"fiModelSeries","14FT","57"
"fiModelSeries","15","58"
"fiModelSeries","16","59"
"fiModelSeries","17","60"
"fiModelSeries","18","61"
"fiModelSeries","1970","62"
"fiModelSeries","2","63"
"fiModelSeries","20","64"
"fiModelSeries","21KomStat","65"
"fiModelSeries","21KomStatII","66"
"fiModelSeries","22","67"
"fiModelSeries","2B","68"
"fiModelSeries","2T","69"
"fiModelSeries","3","70"
"fiModelSeries","3A","71"
"fiModelSeries","3C","72"
"fiModelSeries","4","73"
"fiModelSeries","5","74"
"fiModelSeries","5N","75"
"fiModelSeries","6","76"
"fiModelSeries","6.00E+00","77"
"fiModelSeries","6F","78"
"fiModelSeries","6L","79"
"fiModelSeries","6LE","80"
"fiModelSeries","6LK","81"
"fiModelSeries","7","82"
"fiModelSeries","7.00E+00","83"
"fiModelSeries","7A","84"
"fiModelSeries","7L","85"
"fiModelSeries","8","86"
"fiModelSeries","A","87"
"fiModelSeries","AWS","88"
"fiModelSeries","D","89"
"fiModelSeries","D7","90"
"fiModelSeries","E","91"
"fiModelSeries","Elite","92"
"fiModelSeries","EX","93"
"fiModelSeries","FASTRRACK","94"
"fiModelSeries","G","95"
"fiModelSeries","GALEO","96"
"fiModelSeries","H","97"
"fiModelSeries","II","98"
"fiModelSeries","III","99"
"fiModelSeries","IV","100"
"fiModelSeries","IV-2","101"
"fiModelSeries","L","102"
"fiModelSeries","LC","103"
"fiModelSeries","LGP","104"
"fiModelSeries","LL","105"
"fiModelSeries","LT","106"
"fiModelSeries","LV","107"
"fiModelSeries","M","108"
"fiModelSeries","Q","109"
"fiModelSeries","SeriesII","110"
"fiModelSeries","TC","111"
"fiModelSeries","V","112"
"fiModelSeries","V-2","113"
"fiModelSeries","VHP","114"
"fiModelSeries","VI","115"
"fiModelSeries","WT","116"
"fiModelSeries","WX","117"
"fiModelSeries","XLT","118"
"fiModelSeries","XT","119"
"fiModelSeries","ZHS","120"
"fiModelSeries","ZTS","121"
"fiModelSeries","ZX","122"
"fiModelSeries","VII","123"
"fiModelDescriptor"," 14FT","1"
"fiModelDescriptor"," LGP","2"
"fiModelDescriptor"," SUPER","3"
"fiModelDescriptor"," XLT","4"
"fiModelDescriptor"," XT","5"
"fiModelDescriptor"," ZX","6"
"fiModelDescriptor","(BLADE RUNNER)","7"
"fiModelDescriptor","1","8"
"fiModelDescriptor","2","9"
"fiModelDescriptor","2.00E+00","10"
"fiModelDescriptor","2N","11"
"fiModelDescriptor","3","12"
"fiModelDescriptor","3.00E+00","13"
"fiModelDescriptor","3C","14"
"fiModelDescriptor","3L","15"
"fiModelDescriptor","3NO","16"
"fiModelDescriptor","4WD","17"
"fiModelDescriptor","4x4x4","18"
"fiModelDescriptor","5","19"
"fiModelDescriptor","6","20"
"fiModelDescriptor","6K","21"
"fiModelDescriptor","7","22"
"fiModelDescriptor","7.00E+00","23"
"fiModelDescriptor","7A","24"
"fiModelDescriptor","8","25"
"fiModelDescriptor","A","26"
"fiModelDescriptor","AE0","27"
"fiModelDescriptor","AVANCE","28"
"fiModelDescriptor","B","29"
"fiModelDescriptor","BE","30"
"fiModelDescriptor","C","31"
"fiModelDescriptor","CK","32"
"fiModelDescriptor","CR","33"
"fiModelDescriptor","CRSB","34"
"fiModelDescriptor","CUSTOM","35"
"fiModelDescriptor","DA","36"
"fiModelDescriptor","DELUXE","37"
"fiModelDescriptor","DHP","38"
"fiModelDescriptor","DINGO","39"
"fiModelDescriptor","DLL","40"
"fiModelDescriptor","DT","41"
"fiModelDescriptor","DW","42"
"fiModelDescriptor","E","43"
"fiModelDescriptor","ESL","44"
"fiModelDescriptor","G","45"
"fiModelDescriptor","GALEO","46"
"fiModelDescriptor","H","47"
"fiModelDescriptor","H5","48"
"fiModelDescriptor","HD","49"
"fiModelDescriptor","HF","50"
"fiModelDescriptor","High Lift","51"
"fiModelDescriptor","HighLift","52"
"fiModelDescriptor","HSD","53"
"fiModelDescriptor","HT","54"
"fiModelDescriptor","II","55"
"fiModelDescriptor","III","56"
"fiModelDescriptor","IT","57"
"fiModelDescriptor","IV","58"
"fiModelDescriptor","K","59"
"fiModelDescriptor","K3","60"
"fiModelDescriptor","K5","61"
"fiModelDescriptor","KA","62"
"fiModelDescriptor","KBNA","63"
"fiModelDescriptor","L","64"
"fiModelDescriptor","LC","65"
"fiModelDescriptor","LC8","66"
"fiModelDescriptor","LCH","67"
"fiModelDescriptor","LCR","68"
"fiModelDescriptor","LCRTS","69"
"fiModelDescriptor","LE","70"
"fiModelDescriptor","LGP","71"
"fiModelDescriptor","LGPVP","72"
"fiModelDescriptor","LITRONIC","73"
"fiModelDescriptor","LK","74"
"fiModelDescriptor","LL","75"
"fiModelDescriptor","LM","76"
"fiModelDescriptor","LN","77"
"fiModelDescriptor","LongReach","78"
"fiModelDescriptor","LR","79"
"fiModelDescriptor","LRC","80"
"fiModelDescriptor","LRR","81"
"fiModelDescriptor","LS","82"
"fiModelDescriptor","LT","83"
"fiModelDescriptor","LU","84"
"fiModelDescriptor","LX","85"
"fiModelDescriptor","M","86"
"fiModelDescriptor","MC","87"
"fiModelDescriptor","ME","88"
"fiModelDescriptor","MH","89"
"fiModelDescriptor","N","90"
"fiModelDescriptor","NLC","91"
"fiModelDescriptor","NSUC","92"
"fiModelDescriptor","P","93"
"fiModelDescriptor","PLUS","94"
"fiModelDescriptor","PRO","95"
"fiModelDescriptor","RR","96"
"fiModelDescriptor","RTS","97"
"fiModelDescriptor","S","98"
"fiModelDescriptor","SA","99"
"fiModelDescriptor","SB","100"
"fiModelDescriptor","SE","101"
"fiModelDescriptor","SERIES3","102"
"fiModelDescriptor","SITEMASTER","103"
"fiModelDescriptor","SLGP","104"
"fiModelDescriptor","SM","105"
"fiModelDescriptor","SR","106"
"fiModelDescriptor","SRDZ","107"
"fiModelDescriptor","SRLC","108"
"fiModelDescriptor","SSR","109"
"fiModelDescriptor","SU","110"
"fiModelDescriptor","SUPER K","111"
"fiModelDescriptor","T","112"
"fiModelDescriptor","TC","113"
"fiModelDescriptor","TK","114"
"fiModelDescriptor","TLB","115"
"fiModelDescriptor","TM","116"
"fiModelDescriptor","TP","117"
"fiModelDescriptor","TURBO","118"
"fiModelDescriptor","U","119"
"fiModelDescriptor","USLC","120"
"fiModelDescriptor","V","121"
"fiModelDescriptor","VHP","122"
"fiModelDescriptor","VHP/AWD","123"
"fiModelDescriptor","WLT","124"
"fiModelDescriptor","WT","125"
"fiModelDescriptor","X","126"
"fiModelDescriptor","XD","127"
"fiModelDescriptor","XL","128"
"fiModelDescriptor","XLT","129"
"fiModelDescriptor","XLVP","130"
"fiModelDescriptor","XP","131"
"fiModelDescriptor","XR","132"
"fiModelDescriptor","XT","133"
"fiModelDescriptor","XTV","134"
"fiModelDescriptor","XW","135"
"fiModelDescriptor","Y","136"
"fiModelDescriptor","Z","137"
"fiModelDescriptor","ZTS","138"
"fiModelDescriptor","ZX","139"
"fiModelDescriptor","SL","140"
"ProductSize","Compact","1"
"ProductSize","Large","2"
"ProductSize","Large / Medium","3"
"ProductSize","Medium","4"
"ProductSize","Mini","5"
"ProductSize","Small","6"
"fiProductClassDesc","Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth","1"
"fiProductClassDesc","Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth","2"
"fiProductClassDesc","Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth","3"
"fiProductClassDesc","Backhoe Loader - 16.0 + Ft Standard Digging Depth","4"
"fiProductClassDesc","Backhoe Loader - Unidentified","5"
"fiProductClassDesc","Hydraulic Excavator, Track - 0.0 to 2.0 Metric Tons","6"
"fiProductClassDesc","Hydraulic Excavator, Track - 11.0 to 12.0 Metric Tons","7"
"fiProductClassDesc","Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons","8"
"fiProductClassDesc","Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons","9"
"fiProductClassDesc","Hydraulic Excavator, Track - 150.0 to 300.0 Metric Tons","10"
"fiProductClassDesc","Hydraulic Excavator, Track - 16.0 to 19.0 Metric Tons","11"
"fiProductClassDesc","Hydraulic Excavator, Track - 19.0 to 21.0 Metric Tons","12"
"fiProductClassDesc","Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons","13"
"fiProductClassDesc","Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons","14"
"fiProductClassDesc","Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons","15"
"fiProductClassDesc","Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons","16"
"fiProductClassDesc","Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons","17"
"fiProductClassDesc","Hydraulic Excavator, Track - 300.0 + Metric Tons","18"
"fiProductClassDesc","Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons","19"
"fiProductClassDesc","Hydraulic Excavator, Track - 4.0 to 5.0 Metric Tons","20"
"fiProductClassDesc","Hydraulic Excavator, Track - 4.0 to 6.0 Metric Tons","21"
"fiProductClassDesc","Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons","22"
"fiProductClassDesc","Hydraulic Excavator, Track - 5.0 to 6.0 Metric Tons","23"
"fiProductClassDesc","Hydraulic Excavator, Track - 50.0 to 66.0 Metric Tons","24"
"fiProductClassDesc","Hydraulic Excavator, Track - 6.0 to 8.0 Metric Tons","25"
"fiProductClassDesc","Hydraulic Excavator, Track - 66.0 to 90.0 Metric Tons","26"
"fiProductClassDesc","Hydraulic Excavator, Track - 8.0 to 11.0 Metric Tons","27"
"fiProductClassDesc","Hydraulic Excavator, Track - 90.0 to 150.0 Metric Tons","28"
"fiProductClassDesc","Hydraulic Excavator, Track - Unidentified","29"
"fiProductClassDesc","Hydraulic Excavator, Track - Unidentified (Compact Construction)","30"
"fiProductClassDesc","Motorgrader - 130.0 to 145.0 Horsepower","31"
"fiProductClassDesc","Motorgrader - 145.0 to 170.0 Horsepower","32"
"fiProductClassDesc","Motorgrader - 170.0 to 200.0 Horsepower","33"
"fiProductClassDesc","Motorgrader - 200.0 + Horsepower","34"
"fiProductClassDesc","Motorgrader - 45.0 to 130.0 Horsepower","35"
"fiProductClassDesc","Motorgrader - Unidentified","36"
"fiProductClassDesc","Skid Steer Loader - 0.0 to 701.0 Lb Operating Capacity","37"
"fiProductClassDesc","Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity","38"
